course_id,branch,track,course_title,difficulty_level,provider,format,description,skills_taught,tools_covered,prerequisite_course_title,estimated_hours,rating,num_reviews,career_paths,industry_sectors
C000792,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Foundations — Project Track,Beginner,Udacity,Project-Based,"BIM & Autodesk Revit Structure taught as one large end-to-end project delivered in stages, code review, a shippable portfolio outcome. Aimed at Mechanical Engineering students and career changers. Core skills: BIM & Autodesk Revit Structure, portfolio project, real-world scenario. Tools: etabs, staad pro, revit, autocad. Prepares you for work as Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; portfolio project; real-world scenario,etabs; staad pro; revit; autocad; sap2000,,20,4.6,2344,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000793,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Foundations,Beginner,Coursera,Video Course,"BIM & Autodesk Revit Structure taught as structured lectures with graded assignments and readings. Aimed at Mechanical Engineering students and career changers. Core skills: BIM & Autodesk Revit Structure. Tools: etabs, staad pro, revit, autocad. Prepares you for work as Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure,etabs; staad pro; revit; autocad; sap2000,,12,4.5,2711,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000794,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied,Intermediate,Udacity,Video Course,"Learn BIM & Autodesk Revit Structure the applied way -- structured lectures with graded assignments and readings. Skills built: BIM & Autodesk Revit Structure. Toolchain: etabs, staad pro, revit, autocad. Relevant careers: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,27,4.7,2416,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000795,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,Udemy,Interactive Lab,"This course is a practical, applied treatment of BIM & Autodesk Revit Structure for Mechanical Engineering learners -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. You practise BIM & Autodesk Revit Structure, lab exercises, debugging practice using etabs, staad pro, revit, autocad. Typical next roles: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,25,4.7,1066,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000796,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,NPTEL,Interactive Lab,"A Mechanical Engineering-focused path through BIM & Autodesk Revit Structure. A lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Covers BIM & Autodesk Revit Structure, lab exercises, debugging practice; hands-on with etabs, staad pro, revit, autocad. Graduates move into roles like Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,29,4.2,1953,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000797,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,MITx,Interactive Lab,"BIM & Autodesk Revit Structure taught as a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Aimed at Mechanical Engineering students and career changers. Core skills: BIM & Autodesk Revit Structure, lab exercises, debugging practice. Tools: etabs, staad pro, revit, autocad. Prepares you for work as Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,32,4.3,2522,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000798,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Crash Course,Intermediate,Coursera,Video Course,"A Mechanical Engineering-focused path through BIM & Autodesk Revit Structure. A condensed, fast-paced overview of only the essentials, doable in a weekend. Covers BIM & Autodesk Revit Structure, essentials only, weekend intensive; hands-on with etabs, staad pro, revit, autocad. Graduates move into roles like Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; essentials only; weekend intensive,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,16,4.8,915,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000799,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Industry Practicum,Intermediate,NPTEL,Instructor-led Live,"This course is a practical, applied treatment of BIM & Autodesk Revit Structure for Mechanical Engineering learners -- industry case studies and production workflows taught by practitioners, live cohort. You practise BIM & Autodesk Revit Structure, industry case studies, production workflows, tooling using etabs, staad pro, revit, autocad. Typical next roles: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; industry case studies; production workflows; tooling,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,39,4.7,1270,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000800,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,Coursera,Interactive Lab,"A Mechanical Engineering-focused path through BIM & Autodesk Revit Structure. A lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Covers BIM & Autodesk Revit Structure, lab exercises, debugging practice; hands-on with etabs, staad pro, revit, autocad. Graduates move into roles like Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,24,4.8,3849,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000801,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Interview & Exam Prep,Intermediate,Great Learning,Interactive Lab,"This course is a practical, applied treatment of BIM & Autodesk Revit Structure for Mechanical Engineering learners -- problem sets, mock interviews and certification objectives with timed practice tests. You practise BIM & Autodesk Revit Structure, interview preparation, certification objectives, timed practice using etabs, staad pro, revit, autocad. Typical next roles: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; interview preparation; certification objectives; timed practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,18,4.9,2226,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000802,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Industry Practicum,Intermediate,Pluralsight,Instructor-led Live,"BIM & Autodesk Revit Structure taught as industry case studies and production workflows taught by practitioners, live cohort. Aimed at Mechanical Engineering students and career changers. Core skills: BIM & Autodesk Revit Structure, industry case studies, production workflows, tooling. Tools: etabs, staad pro, revit, autocad. Prepares you for work as Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; industry case studies; production workflows; tooling,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,35,3.8,1643,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000803,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Deep Theory,Intermediate,Pluralsight,Self-paced Reading,"A Mechanical Engineering-focused path through BIM & Autodesk Revit Structure. A rigorous first-principles course with proofs, derivations and links to current research. Covers BIM & Autodesk Revit Structure, first principles, derivations, research context; hands-on with etabs, staad pro, revit, autocad. Graduates move into roles like Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; first principles; derivations; research context,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,24,4.5,143,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000804,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,Udacity,Interactive Lab,"This course is a practical, applied treatment of BIM & Autodesk Revit Structure for Mechanical Engineering learners -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. You practise BIM & Autodesk Revit Structure, lab exercises, debugging practice using etabs, staad pro, revit, autocad. Typical next roles: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,28,4.1,2100,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000805,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Hands-On Lab,Intermediate,edX,Interactive Lab,"This course is a practical, applied treatment of BIM & Autodesk Revit Structure for Mechanical Engineering learners -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. You practise BIM & Autodesk Revit Structure, lab exercises, debugging practice using etabs, staad pro, revit, autocad. Typical next roles: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; lab exercises; debugging practice,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,30,4.2,1581,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000806,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Applied — Industry Practicum,Intermediate,DataCamp,Instructor-led Live,"A Mechanical Engineering-focused path through BIM & Autodesk Revit Structure. Industry case studies and production workflows taught by practitioners, live cohort. Covers BIM & Autodesk Revit Structure, industry case studies, production workflows, tooling; hands-on with etabs, staad pro, revit, autocad. Graduates move into roles like Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; industry case studies; production workflows; tooling,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Foundations,34,4.0,907,Structural & Smart Infrastructure Engineer,construction; infrastructure
C000807,Mechanical Engineering,BIM & Autodesk Revit Structure,BIM & Autodesk Revit Structure: Advanced,Advanced,NPTEL,Video Course,"Learn BIM & Autodesk Revit Structure the applied way -- structured lectures with graded assignments and readings. Skills built: BIM & Autodesk Revit Structure, BIM & Autodesk Revit Structure optimisation, performance tuning. Toolchain: etabs, staad pro, revit, autocad. Relevant careers: Structural & Smart Infrastructure Engineer.",BIM & Autodesk Revit Structure; BIM & Autodesk Revit Structure optimisation; performance tuning,etabs; staad pro; revit; autocad; sap2000,BIM & Autodesk Revit Structure: Applied,44,4.1,1676,Structural & Smart Infrastructure Engineer,construction; infrastructure
